diseaseId,diseaseName,is_leaf_term,is_therapeutic_area,targetEnsemblId,targetSymbol,score,uniprot,passed,reason,n_candidates_checked,best_pdb_id,best_chain,ligand,resolution,resolution_tier,r_free,modeled_residues,ligand_RSCC,ligand_RSR,organism_bacterial,chembl_target_ids,best_chembl_target_id,chembl_counts_all,activity_type,activity_records
MONDO_0021353,tumor of uterus,False,False,ENSG00000068078,FGFR3,0.7261,P22607,True,,12.0,6PNX,B,ACP,2.199,high,0.2299,585.0,0.779,0.148,False,CHEMBL2095217;CHEMBL2742;CHEMBL5291680,CHEMBL2742,CHEMBL2095217=289;CHEMBL2742=6340;CHEMBL5291680=0,IC50,6340.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000133703,KRAS,0.7178,P01116,True,,150.0,9IAY,A,GDP,0.953,high,0.1908,168.0,0.994,0.032,False,CHEMBL2189121;CHEMBL4523623;CHEMBL4524006;CHEMBL5169273;CHEMBL5291977;CHEMBL5465393;CHEMBL5483196;CHEMBL6193817;CHEMBL6193831,CHEMBL2189121,CHEMBL2189121=5903;CHEMBL4523623=0;CHEMBL4524006=4;CHEMBL5169273=2;CHEMBL5291977=26;CHEMBL5465393=444;CHEMBL5483196=0;CHEMBL6193817=0;CHEMBL6193831=0,IC50,5903.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000168036,CTNNB1,0.7069,P35222,True,,30.0,6O9B,B,MES,2.2,high,0.2268,388.0,0.883,0.166,False,CHEMBL3038464;CHEMBL3038511;CHEMBL3885520;CHEMBL3885525;CHEMBL3885541;CHEMBL3885542;CHEMBL4665593;CHEMBL4888449;CHEMBL5291978;CHEMBL5866;CHEMBL6066542,CHEMBL3038511,CHEMBL3038464=0;CHEMBL3038511=549;CHEMBL3885520=0;CHEMBL3885525=327;CHEMBL3885541=43;CHEMBL3885542=6;CHEMBL4665593=1;CHEMBL4888449=5;CHEMBL5291978=0;CHEMBL5866=160;CHEMBL6066542=0,IC50,549.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000091831,ESR1,0.68,P03372,True,,150.0,7NFB,A,GEN,1.33,high,0.1781,507.0,0.987,0.035,False,CHEMBL206;CHEMBL2093866;CHEMBL3885521;CHEMBL4523681;CHEMBL4523713;CHEMBL4523721;CHEMBL4523726;CHEMBL4523754;CHEMBL6193788,CHEMBL206,CHEMBL206=7699;CHEMBL2093866=603;CHEMBL3885521=0;CHEMBL4523681=12;CHEMBL4523713=0;CHEMBL4523721=0;CHEMBL4523726=5;CHEMBL4523754=0;CHEMBL6193788=0,IC50,7699.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000128052,KDR,0.6605,P35968,True,,45.0,3WZD,A,LEV,1.57,high,0.21188,278.0,0.967,0.067,False,CHEMBL2095227;CHEMBL2111336;CHEMBL2111375;CHEMBL2111409;CHEMBL2111428;CHEMBL2111434;CHEMBL2111439;CHEMBL2111440;CHEMBL2111480;CHEMBL279;CHEMBL4630759;CHEMBL5291691;CHEMBL5482997,CHEMBL279,CHEMBL2095227=243;CHEMBL2111336=0;CHEMBL2111375=0;CHEMBL2111409=0;CHEMBL2111428=0;CHEMBL2111434=0;CHEMBL2111439=0;CHEMBL2111440=0;CHEMBL2111480=0;CHEMBL279=17053;CHEMBL4630759=23;CHEMBL5291691=4;CHEMBL5482997=0,IC50,17053.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000164362,TERT,0.6516,O14746,True,,8.0,5MER,E,MES,1.88,high,0.2243,770.0,0.799,0.237,False,CHEMBL2916,CHEMBL2916,CHEMBL2916=1017,IC50,1017.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000183765,CHEK2,0.6461,O96017,True,,34.0,2CN5,A,ADP,2.25,high,0.24,283.0,0.953,0.088,False,CHEMBL2527;CHEMBL3883296,CHEMBL2527,CHEMBL2527=840;CHEMBL3883296=2,IC50,840.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000198900,TOP1,0.6459,P11387,True,,7.0,1K4T,D,TTC,2.1,high,0.269,609.0,0.903,0.096,False,CHEMBL1781;CHEMBL4106174,CHEMBL1781,CHEMBL1781=739;CHEMBL4106174=0,IC50,739.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000146648,EGFR,0.6454,P00533,True,,150.0,8A2D,A,MES,1.11,high,0.1788,281.0,0.882,0.16,False,CHEMBL203;CHEMBL2111431;CHEMBL2363049;CHEMBL3137284;CHEMBL4523680;CHEMBL4523747;CHEMBL4523998;CHEMBL4802031;CHEMBL5465557;CHEMBL6066839;CHEMBL6066845;CHEMBL6193792;CHEMBL6193830;CHEMBL6193837;CHEMBL6193841;CHEMBL6195769,CHEMBL203,CHEMBL203=26600;CHEMBL2111431=139;CHEMBL2363049=95;CHEMBL3137284=0;CHEMBL4523680=0;CHEMBL4523747=0;CHEMBL4523998=10;CHEMBL4802031=0;CHEMBL5465557=0;CHEMBL6066839=0;CHEMBL6066845=0;CHEMBL6193792=0;CHEMBL6193830=0;CHEMBL6193837=0;CHEMBL6193841=0;CHEMBL6195769=0,IC50,26600.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000037280,FLT4,0.6326,P35916,True,,1.0,4BSJ,A,NAG,2.5,high,0.2533,213.0,0.833,0.121,False,CHEMBL1955;CHEMBL2095227;CHEMBL2111409;CHEMBL3301389,CHEMBL1955,CHEMBL1955=715;CHEMBL2095227=243;CHEMBL2111409=0;CHEMBL3301389=0,IC50,715.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000163513,TGFBR2,0.6315,P37173,True,,12.0,5E8Y,A,STU,2.05,high,0.2272,298.0,0.909,0.08,False,CHEMBL4267,CHEMBL4267,CHEMBL4267=997,IC50,997.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000112715,VEGFA,0.6174,P15692,True,,25.0,4KZN,A,PGE,1.7114,high,0.218229685236,95.0,0.853,0.128,False,CHEMBL1783;CHEMBL5482974;CHEMBL5482995;CHEMBL5482996;CHEMBL5482997,CHEMBL1783,CHEMBL1783=190;CHEMBL5482974=33;CHEMBL5482995=4;CHEMBL5482996=10;CHEMBL5482997=0,IC50,190.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000100030,MAPK1,0.6174,P28482,True,,150.0,6SLG,A,LHZ,1.33,high,0.228,337.0,0.807,0.125,False,CHEMBL1907606;CHEMBL3885566;CHEMBL4040;CHEMBL6066552;CHEMBL6195573,CHEMBL4040,CHEMBL1907606=202;CHEMBL3885566=2;CHEMBL4040=9109;CHEMBL6066552=58;CHEMBL6195573=0,IC50,9109.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000113721,PDGFRB,0.6172,P09619,True,,2.0,3MJG,X,NDG,2.3,high,0.277,745.0,0.848,0.13,False,CHEMBL1913;CHEMBL2095189;CHEMBL2111440;CHEMBL4523729;CHEMBL4879531,CHEMBL1913,CHEMBL1913=2965;CHEMBL2095189=431;CHEMBL2111440=0;CHEMBL4523729=0;CHEMBL4879531=0,IC50,2965.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000188389,PDCD1,0.6147,Q15116,True,,18.0,7VUX,A,THR,1.64,high,0.2019,551.0,0.849,0.121,False,CHEMBL3307223;CHEMBL4523993;CHEMBL5482985,CHEMBL4523993,CHEMBL3307223=3;CHEMBL4523993=5908;CHEMBL5482985=0,IC50,5908.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000157404,KIT,0.6121,P10721,True,,57.0,8S14,A,B49,1.5,high,0.2143,302.0,0.855,0.152,False,CHEMBL1936;CHEMBL2111428;CHEMBL4523731;CHEMBL4630731,CHEMBL1936,CHEMBL1936=4485;CHEMBL2111428=0;CHEMBL4523731=0;CHEMBL4630731=0,IC50,4485.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000167258,CDK12,0.6092,Q9NYV4,True,,38.0,4NST,C,ADP,2.2,high,0.2401,1128.0,0.679,0.09,False,CHEMBL3559691;CHEMBL3559692;CHEMBL4106169;CHEMBL4630753;CHEMBL4879535;CHEMBL5465245;CHEMBL6193761;CHEMBL6196201,CHEMBL4106169,CHEMBL3559691=4;CHEMBL3559692=275;CHEMBL4106169=1070;CHEMBL4630753=0;CHEMBL4879535=3;CHEMBL5465245=0;CHEMBL6193761=0;CHEMBL6196201=0,IC50,1070.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000141736,ERBB2,0.6075,P04626,True,,22.0,8VB5,A,A1AAC,1.48,high,0.187,289.0,0.974,0.049,False,CHEMBL1824;CHEMBL2111431;CHEMBL2363049;CHEMBL4106134;CHEMBL4630723;CHEMBL5465227,CHEMBL1824,CHEMBL1824=5265;CHEMBL2111431=139;CHEMBL2363049=95;CHEMBL4106134=0;CHEMBL4630723=0;CHEMBL5465227=0,IC50,5265.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000132170,PPARG,0.6013,P37231,True,,150.0,9F7W,A,2OH,1.25,high,0.1889,284.0,0.802,0.208,False,CHEMBL2095161;CHEMBL2095162;CHEMBL2095163;CHEMBL2096976;CHEMBL2111325;CHEMBL2111371;CHEMBL2111394;CHEMBL235;CHEMBL3559683,CHEMBL235,CHEMBL2095161=0;CHEMBL2095162=0;CHEMBL2095163=0;CHEMBL2096976=239;CHEMBL2111325=34;CHEMBL2111371=0;CHEMBL2111394=4;CHEMBL235=2356;CHEMBL3559683=0,IC50,2356.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000198793,MTOR,0.6009,P42345,True,,22.0,4DRI,A,RAP,1.45,high,0.2064,217.0,0.974,0.046,False,CHEMBL2221341;CHEMBL2842;CHEMBL4296661;CHEMBL4296662;CHEMBL4523674;CHEMBL4523999,CHEMBL2842,CHEMBL2221341=2;CHEMBL2842=6501;CHEMBL4296661=302;CHEMBL4296662=1;CHEMBL4523674=0;CHEMBL4523999=159,IC50,6501.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000183454,GRIN2A,0.6002,Q12879,True,,12.0,5H8F,B,GLY,1.81,high,0.2069,557.0,0.983,0.036,False,CHEMBL1907604;CHEMBL1972;CHEMBL2094124;CHEMBL5483086,CHEMBL2094124,CHEMBL1907604=278;CHEMBL1972=88;CHEMBL2094124=617;CHEMBL5483086=1,IC50,617.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000134853,PDGFRA,0.5983,P16234,True,,13.0,6JOL,A,STI,1.9,high,0.2356,279.0,0.949,0.07,False,CHEMBL2007;CHEMBL2095189;CHEMBL4630733,CHEMBL2007,CHEMBL2007=1068;CHEMBL2095189=431;CHEMBL4630733=0,IC50,1068.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000258947,TUBB3,0.5901,Q13509,True,,2.0,6S8L,B,GDP,1.801,high,0.2655,999.0,0.984,0.042,False,CHEMBL2095182;CHEMBL2597;CHEMBL3832942;CHEMBL6066055;CHEMBL6066847,CHEMBL2095182,CHEMBL2095182=1526;CHEMBL2597=17;CHEMBL3832942=6;CHEMBL6066055=0;CHEMBL6066847=0,IC50,1526.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000082898,XPO1,0.5882,O14980,True,,3.0,7B51,B,GTP,2.58,fallback,0.25,1187.0,0.981,0.05,False,CHEMBL5661;CHEMBL6195546,CHEMBL5661,CHEMBL5661=108;CHEMBL6195546=0,IC50,108.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000142208,AKT1,0.5825,P31749,True,,39.0,1UNQ,A,4IP,0.98,high,0.179,119.0,0.995,0.034,False,CHEMBL2111353;CHEMBL3038463;CHEMBL3885629;CHEMBL4106175;CHEMBL4282;CHEMBL4523748;CHEMBL5169068;CHEMBL5169081;CHEMBL6177912;CHEMBL6177913,CHEMBL4282,CHEMBL2111353=156;CHEMBL3038463=0;CHEMBL3885629=1;CHEMBL4106175=0;CHEMBL4282=6616;CHEMBL4523748=0;CHEMBL5169068=0;CHEMBL5169081=0;CHEMBL6177912=0;CHEMBL6177913=0,IC50,6616.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000165025,SYK,0.5758,P43405,True,,86.0,1XBB,A,STI,1.57,high,0.221,268.0,0.948,0.058,False,CHEMBL2599,CHEMBL2599,CHEMBL2599=7656,IC50,7656.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000162434,JAK1,0.5694,P23458,True,,47.0,10PI,A,A1C68,1.54,high,0.2119,576.0,0.921,0.083,False,CHEMBL2363062;CHEMBL2835;CHEMBL3038491;CHEMBL3038492;CHEMBL3301390;CHEMBL3301391;CHEMBL4630751;CHEMBL4742275;CHEMBL5291972,CHEMBL2835,CHEMBL2363062=144;CHEMBL2835=15034;CHEMBL3038491=320;CHEMBL3038492=91;CHEMBL3301390=39;CHEMBL3301391=225;CHEMBL4630751=0;CHEMBL4742275=0;CHEMBL5291972=1,IC50,15034.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000109163,GNRHR,0.5658,P30968,True,,1.0,7BR3,A,F5O,2.79,fallback,0.284,470.0,0.944,0.101,False,CHEMBL1855,CHEMBL1855,CHEMBL1855=2131,IC50,2131.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000143322,ABL2,0.5589,P42684,True,,5.0,3HMI,A,DKI,1.65,high,0.23394,268.0,0.966,0.057,False,CHEMBL2111414;CHEMBL4014;CHEMBL4523736,CHEMBL2111414,CHEMBL2111414=148;CHEMBL4014=105;CHEMBL4523736=0,IC50,148.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000105976,MET,0.5586,P08581,True,,113.0,9T6K,A,A1JT6,1.133,high,0.1966,290.0,0.948,0.081,False,CHEMBL3717;CHEMBL6195521;CHEMBL6195562,CHEMBL3717,CHEMBL3717=8498;CHEMBL6195521=0;CHEMBL6195562=0,IC50,8498.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000117525,F3,0.5569,P13726,True,,42.0,6R2W,H,TMA,1.25,high,0.1938,602.0,0.962,0.061,False,CHEMBL2095194;CHEMBL4081,CHEMBL2095194,CHEMBL2095194=257;CHEMBL4081=122,IC50,257.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000196498,NCOR2,0.5552,Q9Y618,True,,27.0,2GPV,F,OHT,2.85,fallback,0.279,1331.0,0.924,0.094,False,CHEMBL2096976;CHEMBL2111363;CHEMBL3885590;CHEMBL3885591;CHEMBL4523673;CHEMBL5949,CHEMBL2111363,CHEMBL2096976=239;CHEMBL2111363=678;CHEMBL3885590=6;CHEMBL3885591=6;CHEMBL4523673=40;CHEMBL5949=0,IC50,678.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000148400,NOTCH1,0.5513,P46531,True,,17.0,5L0R,A,UDP,1.5,high,0.1707,396.0,0.99,0.036,False,CHEMBL2146346;CHEMBL4524007,CHEMBL2146346,CHEMBL2146346=128;CHEMBL4524007=2,IC50,128.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000131747,TOP2A,0.549,P11388,True,,11.0,1ZXN,B,ADP,2.51,fallback,0.281,1500.0,0.98,0.052,False,CHEMBL1806;CHEMBL2094255;CHEMBL4106174,CHEMBL1806,CHEMBL1806=831;CHEMBL2094255=267;CHEMBL4106174=0,IC50,831.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000171791,BCL2,0.5464,P10415,True,,43.0,6GL8,A,F3Q,1.4,high,0.19439,144.0,0.941,0.076,False,CHEMBL3885513;CHEMBL3885516;CHEMBL4523685;CHEMBL4748224;CHEMBL4860;CHEMBL5169264;CHEMBL5169265;CHEMBL5169266;CHEMBL6066579,CHEMBL4860,CHEMBL3885513=1;CHEMBL3885516=4;CHEMBL4523685=0;CHEMBL4748224=0;CHEMBL4860=3106;CHEMBL5169264=33;CHEMBL5169265=3;CHEMBL5169266=285;CHEMBL6066579=53,IC50,3106.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000110092,CCND1,0.544,P24385,True,,4.0,9CSK,D,A1AZ4,2.253,high,0.2701,1038.0,0.986,0.037,False,CHEMBL1907601;CHEMBL2095942;CHEMBL2111455;CHEMBL3610;CHEMBL3885551;CHEMBL3885552;CHEMBL4523688;CHEMBL5483183;CHEMBL6195584;CHEMBL6195586,CHEMBL1907601,CHEMBL1907601=2204;CHEMBL2095942=165;CHEMBL2111455=338;CHEMBL3610=0;CHEMBL3885551=4;CHEMBL3885552=9;CHEMBL4523688=0;CHEMBL5483183=0;CHEMBL6195584=0;CHEMBL6195586=0,IC50,2204.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000169083,AR,0.5438,P10275,True,,94.0,7ZTZ,A,DHT,1.4,high,0.2196,243.0,0.958,0.077,False,CHEMBL1871;CHEMBL4296118;CHEMBL4523653;CHEMBL4523684;CHEMBL4523730;CHEMBL5169084;CHEMBL6193822,CHEMBL1871,CHEMBL1871=4664;CHEMBL4296118=0;CHEMBL4523653=1;CHEMBL4523684=0;CHEMBL4523730=0;CHEMBL5169084=0;CHEMBL6193822=0,IC50,4664.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000127329,PTPRB,0.5416,P23467,True,,13.0,2H03,A,3UN,1.65,high,0.217,288.0,0.988,0.063,False,CHEMBL2706,CHEMBL2706,CHEMBL2706=605,IC50,605.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000051341,POLQ,0.5368,O75417,True,,15.0,5A9F,B,ADP,3.2,fallback,0.2731,780.0,0.973,0.08,False,CHEMBL6025,CHEMBL6025,CHEMBL6025=650,IC50,650.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000116016,EPAS1,0.5359,Q99814,True,,35.0,7Q5X,A,AKG,1.21,high,0.1759,240.0,0.973,0.063,False,CHEMBL1744522;CHEMBL2221345;CHEMBL3885518;CHEMBL6193763,CHEMBL1744522,CHEMBL1744522=546;CHEMBL2221345=411;CHEMBL3885518=83;CHEMBL6193763=0,IC50,546.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000168769,TET2,0.5339,Q6N021,True,,6.0,5DEU,A,MES,1.801,high,0.212,436.0,0.922,0.127,False,CHEMBL4523344,CHEMBL4523344,CHEMBL4523344=117,IC50,117.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000178691,SUZ12,0.5325,Q15022,True,,12.0,4W2R,A,CJD,2.81,fallback,0.266,1901.0,0.948,0.083,False,CHEMBL2189118;CHEMBL3137286;CHEMBL3137287;CHEMBL3301388;CHEMBL5169072;CHEMBL6066023;CHEMBL6066550;CHEMBL6066551;CHEMBL6066587;CHEMBL6195577,CHEMBL3137286,CHEMBL2189118=0;CHEMBL3137286=1142;CHEMBL3137287=28;CHEMBL3301388=3;CHEMBL5169072=0;CHEMBL6066023=0;CHEMBL6066550=1077;CHEMBL6066551=241;CHEMBL6066587=80;CHEMBL6195577=0,IC50,1142.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000198400,NTRK1,0.5317,P04629,True,,56.0,5JFX,A,6K4,1.63,high,0.2315,277.0,0.965,0.061,False,CHEMBL2815;CHEMBL3559684;CHEMBL3883331;CHEMBL4523622;CHEMBL4742268,CHEMBL2815,CHEMBL2815=10647;CHEMBL3559684=0;CHEMBL3883331=0;CHEMBL4523622=5;CHEMBL4742268=0,IC50,10647.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000082175,PGR,0.5313,P06401,True,,20.0,1SQN,A,NDR,1.451,high,0.21586,498.0,0.961,0.051,False,CHEMBL208;CHEMBL4748219,CHEMBL208,CHEMBL208=2219;CHEMBL4748219=0,IC50,2219.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000047936,ROS1,0.5302,P08922,True,,5.0,3ZBF,A,VGH,2.2,high,0.282,282.0,0.955,0.064,False,CHEMBL4680045;CHEMBL4680046;CHEMBL4748222;CHEMBL5303568;CHEMBL5483088;CHEMBL5568,CHEMBL5568,CHEMBL4680045=12;CHEMBL4680046=8;CHEMBL4748222=0;CHEMBL5303568=2;CHEMBL5483088=0;CHEMBL5568=434,IC50,434.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000213281,NRAS,0.5286,P01111,True,,27.0,9BG8,B,GNP,1.2,high,0.1858,666.0,0.993,0.034,False,CHEMBL2079845;CHEMBL4524006;CHEMBL6193817;CHEMBL6195563,CHEMBL2079845,CHEMBL2079845=416;CHEMBL4524006=4;CHEMBL6193817=0;CHEMBL6195563=0,IC50,416.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000100644,HIF1A,0.5228,Q16665,True,,18.0,5L9B,B,AKG,1.95,high,0.1865,476.0,0.997,0.019,False,CHEMBL2221345;CHEMBL3885588;CHEMBL4261;CHEMBL4296108;CHEMBL4296117,CHEMBL4261,CHEMBL2221345=411;CHEMBL3885588=19;CHEMBL4261=577;CHEMBL4296108=6;CHEMBL4296117=9,IC50,577.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000073614,KDM5A,0.5221,P29375,True,,41.0,5IVB,A,AKG,1.389,high,0.2142,293.0,0.953,0.066,False,CHEMBL2424504;CHEMBL4296073;CHEMBL6066054;CHEMBL6193826,CHEMBL2424504,CHEMBL2424504=2494;CHEMBL4296073=86;CHEMBL6066054=0;CHEMBL6193826=0,IC50,2494.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000105810,CDK6,0.5216,Q00534,True,,18.0,9PE8,A,A1AZ4,1.8,high,0.2524,267.0,0.957,0.068,False,CHEMBL2111448;CHEMBL2111455;CHEMBL2508;CHEMBL3301386;CHEMBL3559691;CHEMBL3885553;CHEMBL4523700;CHEMBL4523716;CHEMBL4523718;CHEMBL4523739;CHEMBL4630749;CHEMBL4888444;CHEMBL5483183;CHEMBL6195584,CHEMBL2508,CHEMBL2111448=549;CHEMBL2111455=338;CHEMBL2508=1131;CHEMBL3301386=8;CHEMBL3559691=4;CHEMBL3885553=25;CHEMBL4523700=0;CHEMBL4523716=0;CHEMBL4523718=0;CHEMBL4523739=0;CHEMBL4630749=0;CHEMBL4888444=0;CHEMBL5483183=0;CHEMBL6195584=0,IC50,1131.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000132155,RAF1,0.5202,P04049,True,,53.0,3IQV,A,FSC,1.2,high,0.15322,242.0,0.967,0.065,False,CHEMBL1906;CHEMBL2111351;CHEMBL3559685;CHEMBL3883317;CHEMBL3885566;CHEMBL4106189;CHEMBL5291962;CHEMBL5291977,CHEMBL1906,CHEMBL1906=5570;CHEMBL2111351=139;CHEMBL3559685=2;CHEMBL3883317=0;CHEMBL3885566=2;CHEMBL4106189=0;CHEMBL5291962=0;CHEMBL5291977=26,IC50,5570.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000228716,DHFR,0.5201,P00374,True,,87.0,1KMV,A,LII,1.05,high,0.1807,186.0,0.973,0.069,False,CHEMBL202,CHEMBL202,CHEMBL202=1590,IC50,1590.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000168610,STAT3,0.5186,P40763,True,,3.0,6NJS,A,KQV,2.7,fallback,0.256,523.0,0.942,0.084,False,CHEMBL4026;CHEMBL4296101;CHEMBL4523691;CHEMBL5482983,CHEMBL4026,CHEMBL4026=1829;CHEMBL4296101=1;CHEMBL4523691=0;CHEMBL5482983=0,IC50,1829.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000157764,BRAF,0.5183,P15056,True,,105.0,6XFP,A,V1Y,2.0,high,0.2568,272.0,0.936,0.075,False,CHEMBL3559685;CHEMBL3883317;CHEMBL4106189;CHEMBL4523687;CHEMBL5145;CHEMBL5291967,CHEMBL5145,CHEMBL3559685=2;CHEMBL3883317=0;CHEMBL4106189=0;CHEMBL4523687=0;CHEMBL5145=11017;CHEMBL5291967=0,IC50,11017.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000197122,SRC,0.5157,P12931,True,,56.0,1O43,A,821,1.5,high,,106.0,,,False,CHEMBL2111336;CHEMBL2363074;CHEMBL267;CHEMBL3885535;CHEMBL4523733;CHEMBL4523978;CHEMBL4630728,CHEMBL267,CHEMBL2111336=0;CHEMBL2363074=5;CHEMBL267=6507;CHEMBL3885535=0;CHEMBL4523733=0;CHEMBL4523978=0;CHEMBL4630728=0,IC50,6507.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000083168,KAT6A,0.5138,Q92794,True,,19.0,2OZU,B,ACM,2.3,high,0.24502,254.0,0.849,0.099,False,CHEMBL3774298,CHEMBL3774298,CHEMBL3774298=950,IC50,950.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000137869,CYP19A1,0.5067,P11511,True,,11.0,5JKV,A,HEM,2.75,fallback,0.2357,452.0,0.989,0.061,False,CHEMBL1978;CHEMBL6066122,CHEMBL1978,CHEMBL1978=4413;CHEMBL6066122=0,IC50,4413.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000109685,NSD2,0.5055,O96028,True,,17.0,9GBF,B,EPE,1.76,high,0.2281,171.0,0.95,0.055,False,CHEMBL3108645;CHEMBL5169064;CHEMBL6066047,CHEMBL3108645,CHEMBL3108645=684;CHEMBL5169064=0;CHEMBL6066047=0,IC50,684.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000141867,BRD4,0.5054,O60885,True,,150.0,7Z9Y,AAA,PYZ,1.04,high,0.208,129.0,0.965,0.19,False,CHEMBL1163125;CHEMBL4106143;CHEMBL4296133;CHEMBL4296138;CHEMBL4296140;CHEMBL4296145;CHEMBL4296148;CHEMBL4296614;CHEMBL4523719;CHEMBL4523722;CHEMBL5291944;CHEMBL5291964;CHEMBL5465397;CHEMBL5465399;CHEMBL6066147;CHEMBL6066148;CHEMBL6066149;CHEMBL6193809;CHEMBL6193818;CHEMBL6193832;CHEMBL6193834;CHEMBL6195599;CHEMBL6195609,CHEMBL1163125,CHEMBL1163125=19601;CHEMBL4106143=0;CHEMBL4296133=0;CHEMBL4296138=6;CHEMBL4296140=1;CHEMBL4296145=37;CHEMBL4296148=6;CHEMBL4296614=0;CHEMBL4523719=0;CHEMBL4523722=0;CHEMBL5291944=0;CHEMBL5291964=0;CHEMBL5465397=24;CHEMBL5465399=0;CHEMBL6066147=0;CHEMBL6066148=0;CHEMBL6066149=0;CHEMBL6193809=0;CHEMBL6193818=0;CHEMBL6193832=0;CHEMBL6193834=0;CHEMBL6195599=0;CHEMBL6195609=0,IC50,19601.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000120217,CD274,0.504,Q9NZQ7,True,,54.0,9I0U,B,A1IZJ,1.46,high,0.202,252.0,0.785,0.182,False,CHEMBL3580522;CHEMBL4523993;CHEMBL5739543;CHEMBL6066575;CHEMBL6195520,CHEMBL4523993,CHEMBL3580522=1772;CHEMBL4523993=5908;CHEMBL5739543=0;CHEMBL6066575=432;CHEMBL6195520=0,IC50,5908.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000186350,RXRA,0.5037,P19793,True,,106.0,7A77,A,PLM,1.5,high,0.1799,237.0,0.931,0.106,False,CHEMBL2061;CHEMBL2111394;CHEMBL2363070;CHEMBL2363071;CHEMBL3430878;CHEMBL3430879;CHEMBL3430883;CHEMBL3885613;CHEMBL3885631;CHEMBL3885632;CHEMBL3885633,CHEMBL2061,CHEMBL2061=925;CHEMBL2111394=4;CHEMBL2363070=3;CHEMBL2363071=0;CHEMBL3430878=0;CHEMBL3430879=0;CHEMBL3430883=0;CHEMBL3885613=0;CHEMBL3885631=0;CHEMBL3885632=0;CHEMBL3885633=0,IC50,925.0
MONDO_0021353,tumor of uterus,False,False,ENSG00000176890,TYMS,0.5021,P04818,True,,61.0,1HVY,D,UMP,1.9,high,0.244,1152.0,0.976,0.051,False,CHEMBL1952;CHEMBL3885527;CHEMBL3885528,CHEMBL1952,CHEMBL1952=706;CHEMBL3885527=0;CHEMBL3885528=8,IC50,706.0
